,sessionID,labels,positive,neutral,negative,dims,time_shape,path
7202,Ses05M_script01_1_M029,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M029.pt
7203,Ses05M_script01_1_M030,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M030.pt
7204,Ses05M_script01_1_M032,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M032.pt
7205,Ses05M_script01_1_M033,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M033.pt
7206,Ses05M_script01_1_M034,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M034.pt
7207,Ses05M_script01_1_M035,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M035.pt
7208,Ses05M_script01_1_M036,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M036.pt
7209,Ses05M_script01_1_M037,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M037.pt
7210,Ses05M_script01_1_M038,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M038.pt
7211,Ses05M_script01_1_M040,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M040.pt
7212,Ses05M_script01_1b_F000,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F000.pt
7213,Ses05M_script01_1b_F001,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F001.pt
7214,Ses05M_script01_1b_F012,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F012.pt
7215,Ses05M_script01_1b_F016,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F016.pt
7216,Ses05M_script01_1b_F018,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F018.pt
7217,Ses05M_script01_1b_F022,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F022.pt
7218,Ses05M_script01_1b_F023,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F023.pt
7219,Ses05M_script01_1b_F024,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F024.pt
7220,Ses05M_script01_1b_F026,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F026.pt
7221,Ses05M_script01_1b_F027,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F027.pt
7222,Ses05M_script01_1b_F028,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F028.pt
7223,Ses05M_script01_1b_F030,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F030.pt
7224,Ses05M_script01_1b_F031,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F031.pt
7225,Ses05M_script01_1b_F033,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F033.pt
7226,Ses05M_script01_1b_F034,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F034.pt
7227,Ses05M_script01_1b_F035,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F035.pt
7228,Ses05M_script01_1b_F037,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_F037.pt
7229,Ses05M_script01_1b_M001,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M001.pt
7230,Ses05M_script01_1b_M002,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M002.pt
7231,Ses05M_script01_1b_M003,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M003.pt
7232,Ses05M_script01_1b_M004,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M004.pt
7233,Ses05M_script01_1b_M005,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M005.pt
7234,Ses05M_script01_1b_M008,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M008.pt
7235,Ses05M_script01_1b_M009,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M009.pt
7236,Ses05M_script01_1b_M010,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M010.pt
7237,Ses05M_script01_1b_M012,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M012.pt
7238,Ses05M_script01_1b_M016,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M016.pt
7239,Ses05M_script01_1b_M017,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M017.pt
7240,Ses05M_script01_1b_M019,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M019.pt
7241,Ses05M_script01_1b_M020,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M020.pt
7242,Ses05M_script01_1b_M021,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M021.pt
7243,Ses05M_script01_1b_M022,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M022.pt
7244,Ses05M_script01_1b_M025,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M025.pt
7245,Ses05M_script01_1b_M026,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M026.pt
7246,Ses05M_script01_1b_M027,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M027.pt
7247,Ses05M_script01_1b_M028,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M028.pt
7248,Ses05M_script01_1b_M029,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M029.pt
7249,Ses05M_script01_1b_M030,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M030.pt
7250,Ses05M_script01_1b_M031,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M031.pt
7251,Ses05M_script01_1b_M032,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M032.pt
7252,Ses05M_script01_1b_M033,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M033.pt
7253,Ses05M_script01_1b_M035,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M035.pt
7254,Ses05M_script01_1b_M036,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M036.pt
7255,Ses05M_script01_1b_M039,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M039.pt
7256,Ses05M_script01_1b_M040,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M040.pt
7257,Ses05M_script01_1b_M041,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1b\Ses05M_script01_1b_M041.pt
7258,Ses05M_script01_2_F002,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_F002.pt
7259,Ses05M_script01_2_F004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_F004.pt
7260,Ses05M_script01_2_F005,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_F005.pt
7261,Ses05M_script01_2_F010,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_F010.pt
7262,Ses05M_script01_2_F011,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_F011.pt
7263,Ses05M_script01_2_F014,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_F014.pt
7264,Ses05M_script01_2_F015,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_F015.pt
7265,Ses05M_script01_2_F017,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_F017.pt
7266,Ses05M_script01_2_M000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M000.pt
7267,Ses05M_script01_2_M001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M001.pt
7268,Ses05M_script01_2_M002,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M002.pt
7269,Ses05M_script01_2_M003,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M003.pt
7270,Ses05M_script01_2_M004,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M004.pt
7271,Ses05M_script01_2_M005,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M005.pt
7272,Ses05M_script01_2_M007,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M007.pt
7273,Ses05M_script01_2_M008,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M008.pt
7274,Ses05M_script01_2_M009,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M009.pt
7275,Ses05M_script01_2_M010,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M010.pt
7276,Ses05M_script01_2_M011,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M011.pt
7277,Ses05M_script01_2_M012,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M012.pt
7278,Ses05M_script01_2_M013,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M013.pt
7279,Ses05M_script01_2_M015,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M015.pt
7280,Ses05M_script01_2_M016,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_2\Ses05M_script01_2_M016.pt
7281,Ses05M_script01_3_F000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F000.pt
7282,Ses05M_script01_3_F001,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F001.pt
7283,Ses05M_script01_3_F003,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F003.pt
7284,Ses05M_script01_3_F006,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F006.pt
7285,Ses05M_script01_3_F007,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F007.pt
7286,Ses05M_script01_3_F009,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F009.pt
7287,Ses05M_script01_3_F010,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F010.pt
7288,Ses05M_script01_3_F012,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F012.pt
7289,Ses05M_script01_3_F013,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F013.pt
7290,Ses05M_script01_3_F015,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F015.pt
7291,Ses05M_script01_3_F016,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F016.pt
7292,Ses05M_script01_3_F019,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F019.pt
7293,Ses05M_script01_3_F020,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F020.pt
7294,Ses05M_script01_3_F021,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F021.pt
7295,Ses05M_script01_3_F022,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F022.pt
7296,Ses05M_script01_3_F023,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F023.pt
7297,Ses05M_script01_3_F024,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F024.pt
7298,Ses05M_script01_3_F025,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F025.pt
7299,Ses05M_script01_3_F027,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_F027.pt
7300,Ses05M_script01_3_M001,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M001.pt
7301,Ses05M_script01_3_M002,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M002.pt
7302,Ses05M_script01_3_M003,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M003.pt
7303,Ses05M_script01_3_M010,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M010.pt
7304,Ses05M_script01_3_M012,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M012.pt
7305,Ses05M_script01_3_M013,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M013.pt
7306,Ses05M_script01_3_M016,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M016.pt
7307,Ses05M_script01_3_M017,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M017.pt
7308,Ses05M_script01_3_M018,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M018.pt
7309,Ses05M_script01_3_M019,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M019.pt
7310,Ses05M_script01_3_M020,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M020.pt
7311,Ses05M_script01_3_M021,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M021.pt
7312,Ses05M_script01_3_M022,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M022.pt
7313,Ses05M_script01_3_M023,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M023.pt
7314,Ses05M_script01_3_M025,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M025.pt
7315,Ses05M_script01_3_M026,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M026.pt
7316,Ses05M_script01_3_M027,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M027.pt
7317,Ses05M_script01_3_M029,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M029.pt
7318,Ses05M_script01_3_M030,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M030.pt
7319,Ses05M_script01_3_M033,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M033.pt
7320,Ses05M_script01_3_M036,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M036.pt
7321,Ses05M_script01_3_M037,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M037.pt
7322,Ses05M_script01_3_M038,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M038.pt
7323,Ses05M_script01_3_M039,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_3\Ses05M_script01_3_M039.pt
